seqnames	start	end	width	strand	peak	feature	start_position	end_position	feature_strand	insideFeature	distancetoFeature	shortestDistance	fromOverlappingOrNearest
1275	chr3	125191783	125193117	1335	*	peak_613677	ENSG00000221955.10	125082636	125212864	-	inside	21081	19747	Overlapping
1276	chr3	125270393	125270951	559	*	peak_613727	ENSG00000163848.19	125225561	125375354	-	inside	104961	44832	Overlapping
1277	chr3	126263413	126276285	12873	*	peak_614196	ENSG00000250934.2	126266747	126291525	+	overlapStart	-3334	3334	Overlapping
1278	chr3	128241800	128242069	270	*	peak_614998	ENSG00000132394.11	128153481	128408646	+	inside	88319	88319	Overlapping
1279	chr3	128291488	128291879	392	*	peak_615023	ENSG00000132394.11	128153481	128408646	+	inside	138007	116767	Overlapping
1280	chr3	129613876	129629585	15710	*	peak_615555	NA	NA	NA	NA	NA	NA	NA	NA
1281	chr3	130921190	130936653	15464	*	peak_616100	ENSG00000017260.19	130850595	131016712	+	inside	70595	70595	Overlapping
1282	chr3	130921190	130936653	15464	*	peak_616100	ENSG00000250592.1	130899414	130929976	-	overlapStart	8786	6677	Overlapping
1283	chr3	130921190	130936653	15464	*	peak_616100	ENSG00000251579.1	130927754	130928276	-	includeFeature	7086	6564	Overlapping
1284	chr3	130973593	130977906	4314	*	peak_616116	ENSG00000017260.19	130850595	131016712	+	inside	122998	38806	Overlapping
1285	chr3	130989677	130991292	1616	*	peak_616129	ENSG00000017260.19	130850595	131016712	+	inside	139082	25420	Overlapping
1286	chr3	131493319	131493606	288	*	peak_616338	ENSG00000114686.9	131462212	131502983	-	inside	9664	9377	Overlapping
1287	chr3	131616743	131617240	498	*	peak_616387	ENSG00000196353.11	131533555	132285410	-	inside	668667	83188	Overlapping
1288	chr3	131619394	131621292	1899	*	peak_616388	ENSG00000196353.11	131533555	132285410	-	inside	666016	85839	Overlapping
1289	chr3	133817971	133818998	1028	*	peak_617294	ENSG00000144867.11	133784033	133825772	+	inside	33938	6774	Overlapping
1290	chr3	138725863	138728183	2321	*	peak_619245	ENSG00000051382.8	138652699	138834938	-	inside	109075	73164	Overlapping
1291	chr3	138901086	138901697	612	*	peak_619337	NA	NA	NA	NA	NA	NA	NA	NA
1292	chr3	139234550	139236203	1654	*	peak_619468	ENSG00000175110.11	139005806	139357223	+	inside	228744	121020	Overlapping
1293	chr3	141587173	141587412	240	*	peak_620381	ENSG00000155903.11	141487047	141615342	+	inside	100126	27930	Overlapping
1294	chr3	141746673	141747385	713	*	peak_620449	ENSG00000114125.14	141738249	141747560	+	inside	8424	175	Overlapping
1295	chr3	141746673	141747385	713	*	peak_620449	ENSG00000285558.1	141738474	141807919	+	inside	8199	8199	Overlapping
1296	chr3	141852521	141854145	1625	*	peak_620498	ENSG00000286822.1	141851549	141861168	+	inside	972	972	Overlapping
1297	chr3	141879758	141882593	2836	*	peak_620505	ENSG00000069849.11	141876124	141926549	+	inside	3634	3634	Overlapping
1298	chr3	141893352	141896280	2929	*	peak_620517	ENSG00000069849.11	141876124	141926549	+	inside	17228	17228	Overlapping
1299	chr3	141901001	141904229	3229	*	peak_620520	ENSG00000069849.11	141876124	141926549	+	inside	24877	22320	Overlapping
1300	chr3	141901001	141904229	3229	*	peak_620520	ENSG00000200389.1	141902924	141903030	-	includeFeature	2029	1199	Overlapping
1301	chr3	141989179	141989675	497	*	peak_620587	ENSG00000114126.17	141944428	142149544	-	inside	160365	44751	Overlapping
1302	chr3	143053588	143054331	744	*	peak_621181	ENSG00000163714.17	142964497	143060546	+	inside	89091	6215	Overlapping
1303	chr3	143199647	143211159	11513	*	peak_621254	NA	NA	NA	NA	NA	NA	NA	NA
1304	chr3	146033341	146033599	259	*	peak_622233	NA	NA	NA	NA	NA	NA	NA	NA
1305	chr3	146219750	146223888	4139	*	peak_622332	ENSG00000114698.15	146192335	146251179	-	inside	31429	27291	Overlapping
1306	chr3	148696939	148703743	6805	*	peak_623069	ENSG00000144891.17	148697784	148743008	+	overlapStart	-845	845	Overlapping
1307	chr3	148696939	148703743	6805	*	peak_623069	ENSG00000241993.1	148695994	148696204	-	upstream	-735	735	Overlapping
1308	chr3	152491476	152492127	652	*	peak_624529	ENSG00000243305.1	152457759	152496813	-	inside	5337	4686	Overlapping
1309	chr3	155902821	155903640	820	*	peak_625848	ENSG00000163655.16	155870650	155944020	+	inside	32171	32171	Overlapping
1310	chr3	157022969	157024112	1144	*	peak_626298	ENSG00000197980.13	156825481	157046129	+	inside	197488	22017	Overlapping
1311	chr3	158129965	158130377	413	*	peak_626699	ENSG00000174891.13	158105855	158545730	+	inside	24110	24110	Overlapping
1312	chr3	158149555	158149753	199	*	peak_626707	ENSG00000174891.13	158105855	158545730	+	inside	43700	43700	Overlapping
1313	chr3	158296239	158296437	199	*	peak_626778	ENSG00000174891.13	158105855	158545730	+	inside	190384	190384	Overlapping
1314	chr3	158350261	158354131	3871	*	peak_626820	ENSG00000174891.13	158105855	158545730	+	inside	244406	191599	Overlapping
1315	chr3	158363756	158364708	953	*	peak_626824	ENSG00000174891.13	158105855	158545730	+	inside	257901	181022	Overlapping
1316	chr3	158379655	158380413	759	*	peak_626832	ENSG00000174891.13	158105855	158545730	+	inside	273800	165317	Overlapping
1317	chr3	158389801	158390465	665	*	peak_626838	ENSG00000174891.13	158105855	158545730	+	inside	283946	155265	Overlapping
1318	chr3	158398280	158399125	846	*	peak_626841	ENSG00000174891.13	158105855	158545730	+	inside	292425	146605	Overlapping
1319	chr3	158419149	158422020	2872	*	peak_626851	ENSG00000174891.13	158105855	158545730	+	inside	313294	123710	Overlapping
1320	chr3	158430172	158434385	4214	*	peak_626854	ENSG00000174891.13	158105855	158545730	+	inside	324317	111345	Overlapping
1321	chr3	158463219	158465681	2463	*	peak_626874	ENSG00000174891.13	158105855	158545730	+	inside	357364	80049	Overlapping
1322	chr3	158467503	158467806	304	*	peak_626876	ENSG00000174891.13	158105855	158545730	+	inside	361648	77924	Overlapping
1323	chr3	158951964	158956380	4417	*	peak_627065	NA	NA	NA	NA	NA	NA	NA	NA
1324	chr3	160380851	160381051	201	*	peak_627535	ENSG00000068885.15	160256986	160399880	-	inside	19029	18829	Overlapping
1325	chr3	160380851	160381051	201	*	peak_627535	ENSG00000248710.1	160227454	160449829	-	inside	68978	68778	Overlapping
1326	chr3	168210054	168214712	4659	*	peak_629625	NA	NA	NA	NA	NA	NA	NA	NA
1327	chr3	169786529	169786782	254	*	peak_630309	ENSG00000085274.15	169772831	169789716	+	inside	13698	2934	Overlapping
1328	chr3	169790913	169791644	732	*	peak_630310	NA	NA	NA	NA	NA	NA	NA	NA
1329	chr3	169842905	169844006	1102	*	peak_630337	ENSG00000114248.9	169839179	169869930	-	inside	27025	3726	Overlapping
1330	chr3	170134803	170135182	380	*	peak_630466	ENSG00000173889.16	170086732	170181749	-	inside	46946	46567	Overlapping
1331	chr3	172753143	172754351	1209	*	peak_631514	ENSG00000114346.13	172750682	172821474	+	inside	2461	2461	Overlapping
1332	chr3	172801339	172801802	464	*	peak_631554	ENSG00000114346.13	172750682	172821474	+	inside	50657	19672	Overlapping
1333	chr3	172803613	172804088	476	*	peak_631555	ENSG00000114346.13	172750682	172821474	+	inside	52931	17386	Overlapping
1334	chr3	179062519	179063220	702	*	peak_633771	ENSG00000172667.11	178960121	179072215	-	inside	9696	8995	Overlapping
1335	chr3	179101807	179102086	280	*	peak_633792	ENSG00000229102.1	179101366	179147973	-	inside	46166	441	Overlapping
1336	chr3	179953240	179975277	22038	*	peak_634188	ENSG00000114757.19	179794958	180037053	-	inside	83813	61776	Overlapping
1337	chr3	179953240	179975277	22038	*	peak_634188	ENSG00000287645.1	179971494	180017083	+	overlapStart	-18254	3783	Overlapping
1338	chr3	181915103	181917597	2495	*	peak_634778	NA	NA	NA	NA	NA	NA	NA	NA
1339	chr3	182057299	182058629	1331	*	peak_634832	NA	NA	NA	NA	NA	NA	NA	NA
1340	chr3	182058695	182059802	1108	*	peak_634833	NA	NA	NA	NA	NA	NA	NA	NA
1341	chr3	182083703	182083957	255	*	peak_634841	NA	NA	NA	NA	NA	NA	NA	NA
1342	chr3	184252633	184253684	1052	*	peak_635752	ENSG00000284753.1	184249650	184259585	+	inside	2983	2983	Overlapping
1343	chr3	184252633	184253684	1052	*	peak_635752	ENSG00000284917.1	184249695	184293031	+	inside	2938	2938	Overlapping
1344	chr3	184914872	184915339	468	*	peak_636053	ENSG00000156931.15	184812143	185052614	+	inside	102729	102729	Overlapping
1345	chr3	187464702	187466499	1798	*	peak_637280	NA	NA	NA	NA	NA	NA	NA	NA
1346	chr3	188938978	188960043	21066	*	peak_637696	ENSG00000188001.10	188947214	189325304	+	overlapStart	-8236	8236	Overlapping
1347	chr3	188938978	188960043	21066	*	peak_637696	ENSG00000234076.1	188941715	188947639	-	includeFeature	8661	2737	Overlapping
1348	chr3	193614456	193614927	472	*	peak_639458	ENSG00000198836.10	193593144	193697811	+	inside	21312	21312	Overlapping
1349	chr3	193996053	194006454	10402	*	peak_639652	ENSG00000214146.3	193957372	194003760	-	overlapStart	7707	2694	Overlapping
1350	chr3	193996053	194006454	10402	*	peak_639652	ENSG00000230102.8	194005259	194071025	-	overlapEnd	74972	1195	Overlapping
1351	chr3	193996053	194006454	10402	*	peak_639652	ENSG00000238043.1	193980614	194006098	+	overlapEnd	15439	356	Overlapping
1352	chr3	194448767	194452291	3525	*	peak_639887	ENSG00000133657.15	194402672	194498364	-	inside	49597	46073	Overlapping
1353	chr3	194927706	194934511	6806	*	peak_640117	NA	NA	NA	NA	NA	NA	NA	NA
1354	chr3	197076491	197077030	540	*	peak_641145	ENSG00000075711.21	197042560	197299330	-	inside	222839	33931	Overlapping
1355	chr3	197086476	197089021	2546	*	peak_641154	ENSG00000075711.21	197042560	197299330	-	inside	212854	43916	Overlapping
1356	chr3	197684809	197686170	1362	*	peak_641445	ENSG00000145016.16	197668867	197749727	-	inside	64918	15942	Overlapping
1357	chr4	686177	690728	4552	*	peak_641857	ENSG00000169026.12	681829	689441	-	overlapStart	3264	1287	Overlapping
1358	chr4	1682444	1687824	5381	*	peak_642298	ENSG00000174137.12	1617915	1684302	-	overlapStart	1858	1858	Overlapping
1359	chr4	1682444	1687824	5381	*	peak_642298	ENSG00000207009.1	1683420	1683529	-	includeFeature	1085	976	Overlapping
1360	chr4	3289783	3295439	5657	*	peak_643058	ENSG00000159788.19	3293028	3439913	+	overlapStart	-3245	2411	Overlapping
1361	chr4	4449695	4451431	1737	*	peak_643537	ENSG00000168818.10	4415742	4542346	-	inside	92651	33953	Overlapping
1362	chr4	4645689	4647835	2147	*	peak_643622	ENSG00000247708.8	4542131	4787359	+	inside	103558	103558	Overlapping
1363	chr4	8245961	8249062	3102	*	peak_644977	NA	NA	NA	NA	NA	NA	NA	NA
1364	chr4	15890649	15892230	1582	*	peak_647516	NA	NA	NA	NA	NA	NA	NA	NA
1365	chr4	17815678	17817900	2223	*	peak_648340	ENSG00000109805.10	17810979	17844865	+	inside	4699	4699	Overlapping
1366	chr4	17823111	17828348	5238	*	peak_648347	ENSG00000109805.10	17810979	17844865	+	inside	12132	12132	Overlapping
1367	chr4	17844412	17845205	794	*	peak_648367	ENSG00000109805.10	17810979	17844865	+	overlapEnd	33433	340	Overlapping
1368	chr4	17844412	17845205	794	*	peak_648367	ENSG00000178177.15	17841199	18021876	-	inside	177464	3213	Overlapping
1369	chr4	17845880	17846996	1117	*	peak_648368	ENSG00000178177.15	17841199	18021876	-	inside	175996	4681	Overlapping
1370	chr4	18242939	18243695	757	*	peak_648519	NA	NA	NA	NA	NA	NA	NA	NA
1371	chr4	18697414	18699168	1755	*	peak_648609	ENSG00000286046.1	18418662	18888662	+	inside	278752	189494	Overlapping
1372	chr4	20577197	20578128	932	*	peak_649298	ENSG00000145147.20	20251905	20620561	+	inside	325292	42433	Overlapping
1373	chr4	21470845	21471410	566	*	peak_649565	ENSG00000185774.16	20728606	21948772	-	inside	477927	477362	Overlapping
1374	chr4	24526444	24528263	1820	*	peak_650707	ENSG00000109606.13	24517441	24584554	-	inside	58110	9003	Overlapping
1375	chr4	24970403	24976499	6097	*	peak_650892	ENSG00000181982.18	24806117	24980204	-	inside	9801	3705	Overlapping
1376	chr4	25346681	25347016	336	*	peak_651054	ENSG00000168228.15	25312774	25370383	+	inside	33907	23367	Overlapping
1377	chr4	26647583	26648879	1297	*	peak_651691	ENSG00000109680.11	26576437	26756223	+	inside	71146	71146	Overlapping
1378	chr4	26663521	26664446	926	*	peak_651694	ENSG00000109680.11	26576437	26756223	+	inside	87084	87084	Overlapping
1379	chr4	26915595	26917944	2350	*	peak_651801	ENSG00000109689.16	26857601	27025381	+	inside	57994	57994	Overlapping
1380	chr4	26963870	26966419	2550	*	peak_651826	ENSG00000109689.16	26857601	27025381	+	inside	106269	58962	Overlapping
1381	chr4	32771209	32772873	1665	*	peak_653281	NA	NA	NA	NA	NA	NA	NA	NA
1382	chr4	35963824	35964696	873	*	peak_653880	ENSG00000047365.12	35948221	36244514	-	inside	280690	15603	Overlapping
1383	chr4	38208231	38214142	5912	*	peak_654511	NA	NA	NA	NA	NA	NA	NA	NA
1384	chr4	39936179	39938664	2486	*	peak_655397	ENSG00000121892.15	39822863	39977956	-	inside	41777	39292	Overlapping
1385	chr4	39936179	39938664	2486	*	peak_655397	ENSG00000252970.1	39936753	39936855	+	includeFeature	-574	574	Overlapping
1386	chr4	40130986	40132209	1224	*	peak_655492	ENSG00000078177.14	40056850	40158252	+	inside	74136	26043	Overlapping
1387	chr4	40154442	40154899	458	*	peak_655513	ENSG00000078177.14	40056850	40158252	+	inside	97592	3353	Overlapping
1388	chr4	40176269	40177234	966	*	peak_655530	NA	NA	NA	NA	NA	NA	NA	NA
1389	chr4	41261041	41261581	541	*	peak_655972	ENSG00000154277.12	41256413	41268455	+	inside	4628	4628	Overlapping
1390	chr4	41357749	41379725	21977	*	peak_656021	ENSG00000064042.18	41359607	41700044	+	overlapStart	-1858	1858	Overlapping
1391	chr4	41530360	41547612	17253	*	peak_656088	ENSG00000064042.18	41359607	41700044	+	inside	170753	152432	Overlapping
1392	chr4	41588182	41593164	4983	*	peak_656097	ENSG00000064042.18	41359607	41700044	+	inside	228575	106880	Overlapping
1393	chr4	41606923	41614967	8045	*	peak_656104	ENSG00000064042.18	41359607	41700044	+	inside	247316	85077	Overlapping
1394	chr4	41606923	41614967	8045	*	peak_656104	ENSG00000287762.1	41608312	41612411	-	includeFeature	5488	1389	Overlapping
1395	chr4	41942734	41942955	222	*	peak_656255	ENSG00000109133.13	41935129	41960803	+	inside	7605	7605	Overlapping
1396	chr4	42134267	42134936	670	*	peak_656363	ENSG00000188848.16	42110853	42152878	-	inside	18611	17942	Overlapping
1397	chr4	47898865	47899197	333	*	peak_657947	ENSG00000170448.12	47847233	47914667	-	inside	15802	15470	Overlapping
1398	chr4	47898865	47899197	333	*	peak_657947	ENSG00000282917.2	47831330	47897965	+	downstream	67535	900	Overlapping
1399	chr4	48050903	48051139	237	*	peak_657988	NA	NA	NA	NA	NA	NA	NA	NA
1400	chr4	48559844	48561305	1462	*	peak_658298	ENSG00000075539.14	48497361	48780322	-	inside	220478	62483	Overlapping
1401	chr4	48892817	48893647	831	*	peak_658457	ENSG00000145247.11	48885019	48906937	-	inside	14120	7798	Overlapping
1402	chr4	48897035	48898256	1222	*	peak_658459	ENSG00000145247.11	48885019	48906937	-	inside	9902	8681	Overlapping
1403	chr4	48900702	48901330	629	*	peak_658461	ENSG00000145247.11	48885019	48906937	-	inside	6235	5607	Overlapping
1404	chr4	53234752	53236424	1673	*	peak_659093	ENSG00000184178.16	52872982	53366066	-	inside	131314	129642	Overlapping
1405	chr4	56419299	56421108	1810	*	peak_660507	ENSG00000128059.8	56393362	56435615	-	inside	16316	14507	Overlapping
1406	chr4	56419299	56421108	1810	*	peak_660507	ENSG00000283156.1	56410516	56431548	+	inside	8783	8783	Overlapping
1407	chr4	67754973	67755257	285	*	peak_663613	ENSG00000109163.6	67739328	67754360	-	upstream	-613	613	Overlapping
1408	chr4	67754973	67755257	285	*	peak_663613	ENSG00000248049.7	67701209	68080952	+	inside	53764	53764	Overlapping
1409	chr4	77905735	77906616	882	*	peak_667264	ENSG00000169288.18	77862830	77952785	+	inside	42905	42905	Overlapping
1410	chr4	80486011	80488645	2635	*	peak_668387	ENSG00000197826.11	80335720	80963756	+	inside	150291	150291	Overlapping
1411	chr4	82436903	82438733	1831	*	peak_669151	ENSG00000145293.16	82430590	82461177	+	inside	6313	6313	Overlapping
1412	chr4	82440537	82440888	352	*	peak_669155	ENSG00000145293.16	82430590	82461177	+	inside	9947	9947	Overlapping
1413	chr4	82956724	82958627	1904	*	peak_669464	ENSG00000189308.11	82909973	83012926	-	inside	56202	46751	Overlapping
1414	chr4	82965419	82974391	8973	*	peak_669471	ENSG00000189308.11	82909973	83012926	-	inside	47507	38535	Overlapping
1415	chr4	82983284	82985550	2267	*	peak_669480	ENSG00000189308.11	82909973	83012926	-	inside	29642	27376	Overlapping
1416	chr4	83866591	83867041	451	*	peak_669857	ENSG00000250546.6	83796436	84299189	-	inside	432598	70155	Overlapping
1417	chr4	86130634	86132000	1367	*	peak_670776	ENSG00000109339.22	85990007	86594625	-	inside	463991	140627	Overlapping
1418	chr4	86130634	86132000	1367	*	peak_670776	ENSG00000250062.5	86117912	86219926	+	inside	12722	12722	Overlapping
1419	chr4	86224346	86225529	1184	*	peak_670816	ENSG00000109339.22	85990007	86594625	-	inside	370279	234339	Overlapping
1420	chr4	86708897	86709623	727	*	peak_671067	ENSG00000163629.13	86594315	86815171	+	inside	114582	105548	Overlapping
1421	chr4	88398173	88398573	401	*	peak_671780	ENSG00000138642.14	88378739	88443111	+	inside	19434	19434	Overlapping
1422	chr4	89722627	89723209	583	*	peak_672355	ENSG00000145335.15	89724099	89838315	-	downstream	115688	890	Overlapping
1423	chr4	89722627	89723209	583	*	peak_672355	ENSG00000251095.7	89410960	89726752	+	inside	311667	3543	Overlapping
1424	chr4	91470572	91471884	1313	*	peak_672849	ENSG00000184305.15	90127535	91601913	+	inside	1343037	130029	Overlapping
1425	chr4	92528391	92529745	1355	*	peak_673115	ENSG00000152208.13	92303966	93810157	+	inside	224425	224425	Overlapping
1426	chr4	94267140	94267791	652	*	peak_673660	ENSG00000163104.17	94207611	94291292	+	inside	59529	23501	Overlapping
1427	chr4	94286124	94286702	579	*	peak_673679	ENSG00000163104.17	94207611	94291292	+	inside	78513	4590	Overlapping
1428	chr4	98407501	98407737	237	*	peak_674873	ENSG00000138698.14	98261384	98443861	+	inside	146117	36124	Overlapping
1429	chr4	98512288	98513635	1348	*	peak_674929	ENSG00000168785.8	98470367	98658611	-	inside	146323	41921	Overlapping
1430	chr4	99925319	99926160	842	*	peak_675466	ENSG00000164031.17	99896248	99946618	-	inside	21299	20458	Overlapping
1431	chr4	101421418	101421713	296	*	peak_676110	ENSG00000153064.12	101411286	102074812	+	inside	10132	10132	Overlapping
1432	chr4	102151536	102152242	707	*	peak_676349	NA	NA	NA	NA	NA	NA	NA	NA
1433	chr4	103050615	103052088	1474	*	peak_676710	ENSG00000164038.15	103019868	103085829	-	inside	35214	30747	Overlapping
1434	chr4	109418758	109420419	1662	*	peak_679026	ENSG00000247950.7	109347475	109433817	-	inside	15059	13398	Overlapping
1435	chr4	110145720	110146712	993	*	peak_679438	ENSG00000170522.9	110045846	110199199	-	inside	53479	52487	Overlapping
1436	chr4	110145720	110146712	993	*	peak_679438	ENSG00000248200.2	110146374	110147248	+	overlapStart	-654	338	Overlapping
1437	chr4	110179880	110180387	508	*	peak_679458	ENSG00000170522.9	110045846	110199199	-	inside	19319	18812	Overlapping
1438	chr4	110311126	110311362	237	*	peak_679510	NA	NA	NA	NA	NA	NA	NA	NA
1439	chr4	111962070	111962597	528	*	peak_679991	ENSG00000249815.1	111826881	112072698	-	inside	110628	110101	Overlapping
1440	chr4	112241835	112243308	1474	*	peak_680106	ENSG00000138660.11	112231737	112270047	+	inside	10098	10098	Overlapping
1441	chr4	112626291	112626616	326	*	peak_680274	ENSG00000138658.15	112539333	112636995	-	inside	10704	10379	Overlapping
1442	chr4	112820228	112820890	663	*	peak_680380	ENSG00000145362.18	112818109	113383740	+	inside	2119	2119	Overlapping
